mean
  iHFBZ    iSF    iTF   iIF2    iHF    iIF  iBFBZ  iTFBM iMVFBC   iMVF   iISF    iBF deg  interval
 0.0168 0.0415 0.0932 0.0632 0.0155 0.0580 0.1722 0.1037 0.0430 0.0324 0.0485 0.1639 11	[-0.030000 -0.020000]
 0.0227 0.0599 0.1758 0.0870 0.0217 0.0830 0.3100 0.1896 0.0650 0.0456 0.0618 0.3060 16	[-0.030000 -0.020000]
 0.0260 0.0763 0.2744 0.1034 0.0267 0.1028 0.5011 0.2892 0.0786 0.0579 0.0809 0.4933 21	[-0.030000 -0.020000]
 0.0326 0.0917 0.4035 0.1278 0.0328 0.1196 0.7024 0.4275 0.0974 0.0713 0.0993 0.7124 26	[-0.030000 -0.020000]
 0.0460 0.1083 0.5632 0.1495 0.0382 0.1467 0.9643 0.5917 0.1141 0.0841 0.1071 0.9885 31	[-0.030000 -0.020000]

 0.0093 0.0133 0.0231 0.0318 0.0070 0.0264 0.0397 0.0274 0.0185 0.0134 0.0247 0.0423 4	[0.020000 0.030000]
 0.0107 0.0232 0.0301 0.0365 0.0083 0.0314 0.0545 0.0358 0.0227 0.0149 0.0284 0.0534 5	[0.020000 0.030000]
 0.0103 0.0274 0.0382 0.0421 0.0094 0.0352 0.0689 0.0444 0.0252 0.0190 0.0313 0.0678 6	[0.020000 0.030000]
 0.0114 0.0254 0.0471 0.0453 0.0106 0.0402 0.0857 0.0546 0.0282 0.0216 0.0350 0.0827 7	[0.020000 0.030000]
 0.0162 0.0418 0.0964 0.0600 0.0154 0.0558 0.1743 0.1075 0.0446 0.0345 0.0482 0.1656 11	[0.020000 0.030000]
 0.0245 0.0616 0.1694 0.0840 0.0209 0.0791 0.3111 0.1854 0.0664 0.0442 0.0664 0.3123 16	[0.020000 0.030000]
 0.0296 0.0751 0.2728 0.1075 0.0266 0.1021 0.4784 0.2953 0.0739 0.0595 0.0844 0.4862 21	[0.020000 0.030000]
 0.0333 0.0887 0.3966 0.1277 0.0337 0.1344 0.7073 0.4195 0.0954 0.0728 0.1029 0.7078 26	[0.020000 0.030000]
 0.0444 0.1032 0.5516 0.1473 0.0379 0.1143 0.7987 0.5804 0.1139 0.0930 0.0903 0.9258 31	[0.020000 0.030000]

