median
  iHFBZ    iSF    iTF   iIF2    iHF    iIF  iBFBZ  iTFBM iMVFBC   iMVF   iISF    iBF deg  interval
 0.0183 0.0542 0.1225 0.1239 0.0292 0.1140 0.4332 0.1353 0.0565 0.0636 0.0942 0.3102 11	[-0.010000 0.010000]
 0.0241 0.1158 0.3529 0.1639 0.0401 0.1584 1.2312 0.3792 0.1237 0.0881 0.1259 0.6204 16	[-0.010000 0.010000]
 0.0301 0.1477 0.5480 0.2086 0.0519 0.1983 1.9331 0.5820 0.1555 0.1114 0.1593 0.9659 21	[-0.010000 0.010000]
 0.0306 0.1787 0.7974 0.2530 0.0615 0.2424 2.8234 0.8464 0.1883 0.1368 0.1928 1.4127 26	[-0.010000 0.010000]
 0.0421 0.2127 1.1052 0.2982 0.0738 0.2880 3.9100 1.1645 0.2260 0.1626 0.2267 1.9483 31	[-0.010000 0.010000]

 0.0087 0.0194 0.0231 0.0324 0.0078 0.0272 0.0417 0.0276 0.0200 0.0146 0.0249 0.0409 4	[-0.030000 -0.020000]
 0.0098 0.0227 0.0350 0.0364 0.0091 0.0316 0.0545 0.0357 0.0237 0.0171 0.0281 0.0537 5	[-0.030000 -0.020000]
 0.0109 0.0246 0.0380 0.0410 0.0100 0.0361 0.0684 0.0442 0.0271 0.0232 0.0312 0.0674 6	[-0.030000 -0.020000]
 0.0120 0.0286 0.0479 0.0456 0.0112 0.0402 0.0979 0.0555 0.0304 0.0219 0.0349 0.0852 7	[-0.030000 -0.020000]
 0.0167 0.0420 0.0931 0.0629 0.0155 0.0578 0.1676 0.1042 0.0439 0.0322 0.0483 0.1661 11	[-0.030000 -0.020000]
 0.0224 0.0593 0.1715 0.0841 0.0214 0.0796 0.3055 0.1875 0.0635 0.0452 0.0634 0.3063 16	[-0.030000 -0.020000]
 0.0276 0.0762 0.2746 0.1050 0.0265 0.1007 0.4943 0.2941 0.0797 0.0576 0.0809 0.4873 21	[-0.030000 -0.020000]
 0.0334 0.0913 0.3997 0.1278 0.0330 0.1217 0.7143 0.4269 0.0973 0.0707 0.0971 0.7129 26	[-0.030000 -0.020000]
 0.0459 0.1078 0.5599 0.1484 0.0381 0.1432 0.9754 0.5912 0.1139 0.0829 0.1113 0.9858 31	[-0.030000 -0.020000]

 0.0091 0.0113 0.0231 0.0317 0.0069 0.0263 0.0411 0.0274 0.0189 0.0159 0.0247 0.0410 4	[0.020000 0.030000]
 0.0105 0.0243 0.0299 0.0362 0.0081 0.0312 0.0541 0.0355 0.0226 0.0161 0.0283 0.0532 5	[0.020000 0.030000]
 0.0103 0.0283 0.0380 0.0402 0.0094 0.0350 0.0684 0.0442 0.0261 0.0189 0.0312 0.0676 6	[0.020000 0.030000]
 0.0114 0.0273 0.0470 0.0451 0.0105 0.0401 0.0859 0.0545 0.0294 0.0215 0.0348 0.0838 7	[0.020000 0.030000]
 0.0161 0.0409 0.0947 0.0617 0.0153 0.0567 0.1677 0.1057 0.0443 0.0335 0.0482 0.1646 11	[0.020000 0.030000]
 0.0252 0.0580 0.1721 0.0840 0.0208 0.0790 0.3084 0.1868 0.0680 0.0441 0.0641 0.3072 16	[0.020000 0.030000]
 0.0280 0.0747 0.2747 0.1071 0.0266 0.1009 0.4849 0.2956 0.0779 0.0577 0.0805 0.4853 21	[0.020000 0.030000]
 0.0336 0.0907 0.3983 0.1284 0.0324 0.1418 0.7165 0.4236 0.0952 0.0698 0.0984 0.7113 26	[0.020000 0.030000]
 0.0454 0.1060 0.5520 0.1472 0.0381 0.0916 0.8336 0.5796 0.1148 0.0965 0.0727 0.9654 31	[0.020000 0.030000]

